,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³)
1161,2022-03-07 00:00:00,124.46,277.91,5.43,2.61,5.33,16.94,15.08,1.23,47.33
1162,2022-03-08 00:00:00,115.85,304.31,5.46,2.55,5.31,17.55,15.69,1.25,42.94
1163,2022-03-09 00:00:00,122.62,294.98,5.44,2.6,5.33,17.58,19.36,1.24,51.55
1164,2022-03-10 00:00:00,110.48,320.78,5.42,2.6,5.32,18.07,11.21,1.07,51.21
1165,2022-03-11 00:00:00,119.53,283.86,5.43,2.61,5.33,22.08,14.05,1.26,54.53
1166,2022-03-12 00:00:00,146.06,312.57,5.45,2.56,5.33,25.64,16.51,1.29,46.56
1167,2022-03-13 00:00:00,153.42,303.6,5.44,2.57,5.32,28.21,23.24,1.44,51.22
1168,2022-03-14 00:00:00,158.83,278.69,5.46,2.56,5.33,27.14,13.68,1.46,48.41
1169,2022-03-15 00:00:00,158.2,285.93,5.44,2.51,5.3,26.87,13.38,1.75,42.39
1170,2022-03-16 00:00:00,133.09,263.89,5.44,2.55,5.31,21.71,11.99,1.44,24.67
1171,2022-03-17 00:00:00,141.99,337.85,5.43,2.53,5.29,25.19,20.95,1.56,46.39
1172,2022-03-18 00:00:00,159.82,324.59,5.41,2.59,5.31,23.94,34.58,1.59,41.42
1173,2022-03-19 00:00:00,158.65,319.52,5.41,2.58,5.3,22.41,21.83,1.56,32.6
1174,2022-03-20 00:00:00,148.73,294.3,5.44,2.56,5.31,21.03,19.96,1.63,30.5
1175,2022-03-21 00:00:00,129.95,325.08,5.41,2.56,5.29,19.49,22.65,1.59,39.64
1176,2022-03-22 00:00:00,119.67,247.76,5.43,2.57,5.31,23.55,25.42,1.14,60.19
1177,2022-03-23 00:00:00,143.98,263.29,5.44,2.53,5.3,23.46,31.05,1.38,51.5
1178,2022-03-24 00:00:00,102.79,273.05,5.43,2.54,5.29,15.94,15.59,1.0,24.96
1179,2022-03-25 00:00:00,82.98,209.36,5.43,2.56,5.3,18.99,21.61,0.63,55.14
1180,2022-03-26 00:00:00,57.45,106.9,5.41,2.57,5.3,14.67,17.79,0.46,38.63
1181,2022-03-27 00:00:00,45.36,87.65,5.44,2.59,5.32,14.54,24.48,0.41,59.51
1182,2022-03-28 00:00:00,55.96,96.63,5.43,2.59,5.31,15.22,23.67,0.48,52.26
1183,2022-03-29 00:00:00,49.71,78.87,5.44,2.57,5.3,13.84,25.97,0.45,41.81
1184,2022-03-30 00:00:00,39.6,111.38,5.44,2.56,5.31,12.2,16.59,0.32,58.06
1185,2022-03-31 00:00:00,49.93,97.21,5.4,2.61,5.31,13.11,22.23,0.43,44.87
1186,2022-04-01 00:00:00,45.51,66.1,5.43,2.57,5.3,17.5,11.93,0.36,52.43
1187,2022-04-02 00:00:00,15.84,25.81,5.46,2.56,5.33,11.89,8.6,0.33,64.86
1188,2022-04-03 00:00:00,32.27,49.84,5.43,2.57,5.32,13.36,13.25,0.42,55.61
1189,2022-04-04 00:00:00,34.2,55.68,5.44,2.58,5.32,13.14,9.68,0.5,43.1
1190,2022-04-05 00:00:00,14.51,27.02,5.46,2.57,5.34,11.97,10.92,0.33,65.62
1191,2022-04-06 00:00:00,14.86,35.47,5.45,2.6,5.34,9.19,11.01,0.3,70.89
1192,2022-04-07 00:00:00,20.92,39.43,5.45,2.58,5.33,7.79,10.21,0.32,81.37
1193,2022-04-08 00:00:00,25.22,72.5,5.46,2.55,5.32,7.59,12.92,0.3,78.27
1194,2022-04-09 00:00:00,24.5,37.48,5.45,2.58,5.33,6.21,10.12,0.38,49.19
1195,2022-04-10 00:00:00,18.43,43.82,5.44,2.59,5.34,6.86,10.06,0.3,52.89
1196,2022-04-11 00:00:00,18.04,28.65,5.44,2.56,5.31,6.92,9.46,0.37,46.15
1197,2022-04-12 00:00:00,32.91,62.7,5.44,2.52,5.3,8.7,10.56,0.67,28.97
1198,2022-04-13 00:00:00,32.27,58.63,5.42,2.53,5.28,10.54,11.71,0.45,29.85
1199,2022-04-14 00:00:00,28.82,74.15,5.43,2.55,5.3,7.89,9.44,0.47,25.02
1200,2022-04-15 00:00:00,36.03,68.66,5.39,2.57,5.29,9.12,9.46,0.52,39.88
1201,2022-04-16 00:00:00,29.36,71.12,5.41,2.58,5.3,8.49,12.28,0.26,53.77
1202,2022-04-17 00:00:00,32.62,69.34,5.43,2.51,5.28,8.81,11.49,0.4,53.92
1203,2022-04-18 00:00:00,13.47,30.05,5.43,2.54,5.3,7.75,11.46,0.22,58.99
1204,2022-04-19 00:00:00,23.41,51.82,5.44,2.55,5.31,7.36,13.83,0.36,46.53
1205,2022-04-20 00:00:00,30.31,55.03,5.44,2.55,5.3,7.49,12.26,0.64,39.13
1206,2022-04-21 00:00:00,39.23,67.27,5.44,2.59,5.33,7.88,11.55,0.59,31.51
1207,2022-04-22 00:00:00,52.58,96.28,5.43,2.56,5.3,10.37,15.34,0.62,37.05
1208,2022-04-23 00:00:00,40.16,66.91,5.45,2.56,5.32,8.21,12.2,0.58,34.68
1209,2022-04-24 00:00:00,45.37,158.18,5.44,2.54,5.3,10.03,10.97,0.41,45.28
1210,2022-04-25 00:00:00,29.68,74.93,5.44,2.56,5.31,7.96,16.18,0.29,54.75
1211,2022-04-26 00:00:00,29.53,66.69,5.45,2.56,5.33,7.39,14.72,0.29,64.07
1212,2022-04-27 00:00:00,21.89,47.95,5.41,2.54,5.28,6.41,16.85,0.28,66.48
1213,2022-04-28 00:00:00,25.83,53.64,5.44,2.56,5.31,7.13,21.18,0.49,48.59
1214,2022-04-29 00:00:00,38.46,76.65,5.45,2.55,5.32,7.88,19.84,0.41,23.21
1215,2022-04-30 00:00:00,19.63,32.17,5.48,2.52,5.32,12.22,13.21,0.26,12.71
1216,2022-05-01 00:00:00,23.01,38.28,5.45,2.53,5.3,7.91,11.25,0.36,19.54
1217,2022-05-02 00:00:00,25.8,39.47,5.45,2.55,5.31,7.51,11.01,0.41,6.97
1218,2022-05-03 00:00:00,22.94,55.11,5.43,2.57,5.31,7.12,12.82,0.32,12.46
1219,2022-05-04 00:00:00,13.03,32.62,5.42,2.55,5.29,6.59,19.68,0.21,18.11
1220,2022-05-05 00:00:00,16.33,32.93,5.45,2.56,5.32,5.52,15.18,0.26,16.81
1221,2022-05-06 00:00:00,44.37,82.43,5.45,2.52,5.31,5.08,23.09,0.64,16.46
1222,2022-05-07 00:00:00,41.57,82.0,5.43,2.56,5.3,6.16,13.07,0.54,22.55
1223,2022-05-08 00:00:00,40.0,69.55,5.41,2.56,5.3,4.9,17.36,0.47,22.3
1224,2022-05-09 00:00:00,28.95,60.03,5.43,2.54,5.29,4.6,14.78,0.33,31.59
1225,2022-05-10 00:00:00,23.72,39.22,5.41,2.54,5.29,5.09,12.28,0.25,27.93
1226,2022-05-11 00:00:00,18.02,29.31,5.43,2.55,5.31,5.35,10.3,0.33,17.45
1227,2022-05-12 00:00:00,24.49,46.91,5.45,2.51,5.28,5.53,10.38,0.37,21.39
1228,2022-05-13 00:00:00,15.6,22.78,5.44,2.54,5.3,5.81,9.74,0.33,28.95
1229,2022-05-14 00:00:00,22.5,34.34,5.44,2.52,5.29,5.91,9.53,0.37,36.58
1230,2022-05-15 00:00:00,14.95,22.87,5.45,2.49,5.29,6.58,9.15,0.24,37.66
1231,2022-05-16 00:00:00,16.57,25.92,5.44,2.51,5.29,5.72,8.87,0.24,32.02
1232,2022-05-17 00:00:00,21.96,31.32,5.45,2.51,5.29,6.03,9.12,0.34,25.39
1233,2022-05-18 00:00:00,17.63,31.74,5.41,2.54,5.29,5.53,9.61,0.27,30.51
1234,2022-05-19 00:00:00,17.29,27.74,5.45,2.52,5.3,5.58,9.91,0.21,27.95
1235,2022-05-20 00:00:00,13.84,23.18,5.42,2.5,5.28,6.29,9.56,0.2,32.54
1236,2022-05-21 00:00:00,12.6,22.54,5.43,2.48,5.27,5.9,9.33,0.16,28.24
1237,2022-05-22 00:00:00,30.26,56.29,5.4,2.52,5.26,5.47,10.13,0.46,24.42
1238,2022-05-23 00:00:00,41.37,77.11,5.39,2.56,5.27,5.04,10.49,0.65,27.96
1239,2022-05-24 00:00:00,44.55,87.45,5.41,2.59,5.3,5.48,12.33,0.47,31.92
1240,2022-05-25 00:00:00,34.01,60.98,5.44,2.54,5.3,5.92,10.51,0.42,29.34
1241,2022-05-26 00:00:00,34.88,58.31,5.41,2.58,5.3,5.29,10.06,0.45,23.43
1242,2022-05-27 00:00:00,43.15,90.99,5.42,2.5,5.27,5.63,10.47,0.55,21.11
1243,2022-05-28 00:00:00,46.63,101.19,5.41,2.56,5.28,5.24,11.4,0.5,29.62
1244,2022-05-29 00:00:00,37.08,68.14,5.39,2.56,5.28,5.01,10.26,0.36,36.53
1245,2022-05-30 00:00:00,35.22,61.58,5.43,2.56,5.3,5.25,10.95,0.41,30.71
1246,2022-05-31 00:00:00,41.34,68.6,5.42,2.52,5.28,5.44,10.67,0.63,33.18
1247,2022-06-01 00:00:00,38.88,63.66,5.4,2.56,5.27,4.85,9.82,0.5,56.92
1248,2022-06-02 00:00:00,28.47,50.37,5.41,2.54,5.28,5.52,10.52,0.39,47.59
1249,2022-06-03 00:00:00,28.17,45.2,5.43,2.54,5.29,5.68,10.48,0.47,45.4
1250,2022-06-04 00:00:00,33.42,56.99,5.42,2.53,5.28,5.14,10.22,0.54,56.23
1251,2022-06-05 00:00:00,30.75,46.8,5.4,2.52,5.27,4.88,9.84,0.46,43.87
1252,2022-06-06 00:00:00,31.1,48.06,5.43,2.54,5.3,5.05,9.49,0.38,66.51
1253,2022-06-07 00:00:00,37.09,59.03,5.42,2.55,5.29,4.72,9.14,0.43,66.39
1254,2022-06-08 00:00:00,44.12,70.78,5.4,2.55,5.28,6.08,9.31,0.54,68.71
1255,2022-06-09 00:00:00,28.51,48.57,5.45,2.48,5.28,7.12,9.41,0.47,73.38
1256,2022-06-10 00:00:00,35.53,58.62,5.41,2.54,5.27,6.54,9.61,0.58,43.17
1257,2022-06-11 00:00:00,31.79,58.03,5.41,2.5,5.26,5.92,9.36,0.39,43.8
1258,2022-06-12 00:00:00,16.98,31.9,5.4,2.51,5.26,6.66,9.49,0.3,35.72
1259,2022-06-13 00:00:00,20.21,29.17,5.45,2.51,5.3,6.74,9.37,0.29,35.23
1260,2022-06-14 00:00:00,10.84,15.43,5.41,2.56,5.28,6.5,9.45,0.22,37.03
1261,2022-06-15 00:00:00,20.79,27.89,5.45,2.49,5.28,6.65,9.3,0.25,35.46
1262,2022-06-16 00:00:00,14.66,19.85,5.42,2.52,5.28,7.13,9.28,0.26,35.27
1263,2022-06-17 00:00:00,20.71,14.72,5.46,2.5,5.29,8.13,9.11,0.31,65.05
1264,2022-06-18 00:00:00,23.35,26.94,5.42,2.51,5.27,8.02,9.16,0.27,66.83
1265,2022-06-19 00:00:00,27.94,37.08,5.41,2.53,5.28,8.0,9.5,0.34,50.19
1266,2022-06-20 00:00:00,34.63,52.0,5.4,2.55,5.28,9.01,10.12,0.4,38.33
1267,2022-06-21 00:00:00,30.57,53.6,5.4,2.42,5.15,10.37,9.71,0.46,60.49
1268,2022-06-22 00:00:00,27.16,49.22,5.4,2.52,5.26,8.7,10.67,0.33,44.91
1269,2022-06-23 00:00:00,12.56,27.73,5.43,2.56,5.3,8.71,10.45,0.17,23.59
1270,2022-06-24 00:00:00,14.88,28.48,5.44,2.52,5.29,10.1,10.78,0.15,30.97
1271,2022-06-25 00:00:00,21.42,32.57,5.44,2.52,5.28,7.04,10.66,0.19,31.32
1272,2022-06-26 00:00:00,9.09,19.56,5.44,2.49,5.29,7.29,10.53,0.13,22.45
1273,2022-06-27 00:00:00,16.02,29.05,5.43,2.54,5.3,7.42,10.75,0.17,31.44
1274,2022-06-28 00:00:00,15.37,28.86,5.42,2.55,5.29,6.54,10.36,0.23,37.5
1275,2022-06-29 00:00:00,19.06,35.15,5.41,2.52,5.27,5.77,8.7,0.3,39.38
1276,2022-06-30 00:00:00,21.14,42.41,5.42,2.56,5.29,5.66,9.01,0.32,46.97
1277,2022-07-01 00:00:00,15.72,31.54,5.46,2.51,5.29,5.62,10.08,0.22,62.15
1278,2022-07-02 00:00:00,17.23,40.02,5.42,2.57,5.3,4.85,10.81,0.21,54.06
1279,2022-07-03 00:00:00,18.72,40.57,5.41,2.55,5.29,5.8,10.63,0.21,44.83
1280,2022-07-04 00:00:00,13.86,33.09,5.41,2.53,5.28,5.24,10.9,0.19,36.82
1281,2022-07-05 00:00:00,22.15,47.18,5.4,2.55,5.28,8.71,10.68,0.28,73.17
1282,2022-07-06 00:00:00,14.15,28.23,5.43,2.52,5.29,5.64,10.42,0.16,68.21
1283,2022-07-07 00:00:00,8.56,20.63,5.46,2.52,5.3,6.67,10.82,0.12,29.55
1284,2022-07-08 00:00:00,20.7,39.88,5.41,2.54,5.28,9.92,10.78,0.24,48.05
1285,2022-07-09 00:00:00,10.27,22.66,5.42,2.56,5.3,7.87,10.65,0.15,62.72
1286,2022-07-10 00:00:00,18.45,32.5,5.44,2.54,5.3,6.44,10.8,0.18,72.84
1287,2022-07-11 00:00:00,21.52,39.27,5.44,2.49,5.29,5.84,10.85,0.21,69.9
1288,2022-07-12 00:00:00,17.77,30.85,5.4,2.51,5.26,5.76,10.55,0.2,72.88
1289,2022-07-13 00:00:00,20.71,41.68,5.42,2.5,5.27,5.79,11.08,0.23,60.41
1290,2022-07-14 00:00:00,18.33,30.49,5.45,2.49,5.28,7.06,11.31,0.29,62.64
1291,2022-07-15 00:00:00,25.28,50.63,5.41,2.55,5.29,6.53,11.76,0.38,48.41
1292,2022-07-16 00:00:00,17.89,46.03,5.43,2.57,5.31,8.13,11.1,0.26,59.69
1293,2022-07-17 00:00:00,13.42,24.51,5.41,2.55,5.28,6.19,10.77,0.15,75.17
1294,2022-07-18 00:00:00,10.72,27.02,5.43,2.55,5.31,3.98,11.26,0.11,53.87
1295,2022-07-19 00:00:00,12.46,28.06,5.43,2.48,5.27,3.83,11.43,0.17,15.23
1296,2022-07-20 00:00:00,17.68,35.68,5.41,2.56,5.28,5.11,11.13,0.18,66.33
1297,2022-07-21 00:00:00,14.2,22.06,5.42,2.56,5.29,4.36,11.02,0.17,49.86
1298,2022-07-22 00:00:00,9.18,30.15,5.42,2.56,5.3,3.84,10.79,0.14,66.91
1299,2022-07-23 00:00:00,17.72,39.13,5.45,2.53,5.31,4.18,11.13,0.19,46.22
1300,2022-07-24 00:00:00,11.43,19.08,5.43,2.54,5.3,3.6,11.47,0.17,57.39
1301,2022-07-25 00:00:00,20.21,33.42,5.43,2.53,5.28,3.96,11.51,0.38,65.54
1302,2022-07-26 00:00:00,13.55,29.77,5.45,2.53,5.31,4.07,11.93,0.3,43.29
1303,2022-07-27 00:00:00,19.16,34.04,5.45,2.55,5.3,3.52,11.61,0.22,38.01
1304,2022-07-28 00:00:00,21.52,41.55,5.43,2.53,5.3,4.04,12.26,0.36,45.69
1305,2022-07-29 00:00:00,32.22,58.28,5.44,2.53,5.29,3.96,11.94,0.3,44.33
1306,2022-07-30 00:00:00,20.96,35.82,5.4,2.55,5.28,3.7,11.72,0.23,28.86
1307,2022-07-31 00:00:00,22.26,33.36,5.41,2.53,5.28,4.33,11.84,0.3,47.45
1308,2022-08-01 00:00:00,18.1,29.26,5.43,2.53,5.3,4.17,11.69,0.23,69.36
1309,2022-08-02 00:00:00,21.65,35.05,5.42,2.53,5.28,4.71,11.71,0.24,68.91
1310,2022-08-03 00:00:00,16.47,25.99,5.46,2.52,5.31,4.83,11.75,0.22,73.75
1311,2022-08-04 00:00:00,19.33,36.68,5.44,2.49,5.28,5.66,12.14,0.32,39.35
1312,2022-08-05 00:00:00,22.83,53.74,5.42,2.56,5.3,5.18,12.31,0.36,41.41
1313,2022-08-06 00:00:00,16.62,33.08,5.43,2.49,5.27,4.71,12.13,0.23,32.21
1314,2022-08-07 00:00:00,12.42,25.04,5.45,2.51,5.3,5.34,11.8,0.17,65.74
1315,2022-08-08 00:00:00,8.39,18.96,5.41,2.52,5.27,4.75,11.22,0.2,63.2
1316,2022-08-09 00:00:00,18.33,47.76,5.45,2.52,5.3,4.1,12.09,0.29,47.27
1317,2022-08-10 00:00:00,9.11,31.32,5.45,2.5,5.28,4.04,11.82,0.18,59.18
1318,2022-08-11 00:00:00,13.68,29.75,5.43,2.53,5.29,3.01,11.96,0.18,49.17
1319,2022-08-12 00:00:00,8.76,22.33,5.42,2.52,5.29,3.16,12.13,0.19,27.66
1320,2022-08-13 00:00:00,17.14,78.89,5.43,2.58,5.3,4.04,11.91,0.19,63.86
1321,2022-08-14 00:00:00,15.52,22.92,5.42,2.57,5.31,3.56,11.99,0.19,44.24
1322,2022-08-15 00:00:00,15.52,29.79,5.44,2.49,5.29,3.52,12.37,0.24,41.93
1323,2022-08-16 00:00:00,18.27,36.21,5.45,2.52,5.31,3.72,12.64,0.21,24.24
1324,2022-08-17 00:00:00,26.86,53.83,5.41,2.55,5.29,3.7,12.53,0.33,45.17
1325,2022-08-18 00:00:00,34.15,69.64,5.43,2.52,5.28,4.13,12.06,0.31,60.99
1326,2022-08-19 00:00:00,14.78,54.98,5.42,2.54,5.29,3.68,11.8,0.17,46.52
1327,2022-08-20 00:00:00,10.8,28.01,5.46,2.52,5.31,3.4,11.95,0.22,39.86
1328,2022-08-21 00:00:00,15.99,44.63,5.44,2.53,5.29,3.36,11.77,0.19,35.73
1329,2022-08-22 00:00:00,23.82,52.44,5.44,2.52,5.3,3.66,11.86,0.26,45.03
1330,2022-08-23 00:00:00,18.98,40.2,5.44,2.53,5.29,4.4,12.37,0.25,54.64
1331,2022-08-24 00:00:00,19.92,41.85,5.44,2.52,5.29,3.42,12.88,0.27,29.47
1332,2022-08-25 00:00:00,9.61,26.27,5.42,2.57,5.3,2.93,12.52,0.14,18.89
1333,2022-08-26 00:00:00,23.47,40.68,5.44,2.5,5.28,3.29,12.54,0.21,27.68
1334,2022-08-27 00:00:00,42.46,71.13,5.44,2.55,5.3,3.65,12.76,0.44,39.01
1335,2022-08-28 00:00:00,35.16,55.57,5.42,2.58,5.31,3.58,12.18,0.28,44.04
1336,2022-08-29 00:00:00,23.88,42.23,5.43,2.54,5.3,3.45,12.15,0.24,34.17
1337,2022-08-30 00:00:00,16.17,31.73,5.42,2.55,5.3,2.91,11.53,0.21,34.26
1338,2022-08-31 00:00:00,26.23,40.97,5.4,2.59,5.3,3.11,11.74,0.26,40.28
1339,2022-09-01 00:00:00,34.91,51.65,5.46,2.54,5.31,3.9,11.7,0.5,53.66
1340,2022-09-02 00:00:00,43.47,65.8,5.43,2.54,5.3,3.68,12.08,0.58,58.28
1341,2022-09-03 00:00:00,29.11,43.48,5.46,2.53,5.3,3.83,11.66,0.33,38.39
1342,2022-09-04 00:00:00,24.74,,5.45,2.52,5.29,3.38,11.4,0.28,26.16
1343,2022-09-05 00:00:00,24.97,50.7,5.41,2.57,5.3,3.31,11.58,0.34,32.38
1344,2022-09-06 00:00:00,34.23,53.57,5.43,2.54,5.3,3.86,11.78,0.34,47.18
1345,2022-09-07 00:00:00,25.16,36.46,5.44,2.56,5.31,3.46,11.67,0.3,54.96
1346,2022-09-08 00:00:00,20.55,32.88,5.43,2.57,5.31,3.4,11.53,0.31,49.98
1347,2022-09-09 00:00:00,24.44,42.24,5.44,2.58,5.31,3.36,11.76,0.28,54.72
1348,2022-09-10 00:00:00,16.7,36.09,5.45,2.53,5.3,2.71,13.06,0.3,52.1
1349,2022-09-11 00:00:00,24.28,47.15,5.45,2.54,5.32,2.7,13.26,0.32,50.92
1350,2022-09-12 00:00:00,14.81,24.46,5.43,2.58,5.32,2.81,11.92,0.21,46.65
1351,2022-09-13 00:00:00,10.04,14.83,5.44,2.5,5.28,2.96,11.65,0.24,46.0
1352,2022-09-14 00:00:00,12.95,27.38,5.45,2.49,5.29,2.59,11.58,0.27,47.99
1353,2022-09-15 00:00:00,11.12,27.6,5.44,2.52,5.29,2.63,11.94,0.27,32.14
1354,2022-09-16 00:00:00,19.83,37.44,5.43,2.52,5.29,3.08,11.59,0.26,34.0
1355,2022-09-17 00:00:00,34.27,58.12,5.44,2.51,5.29,3.97,11.5,0.37,51.06
1356,2022-09-18 00:00:00,41.92,69.52,5.44,2.53,5.3,3.84,11.87,0.31,64.63
1357,2022-09-19 00:00:00,37.95,81.91,5.43,2.56,5.31,4.06,12.03,0.35,57.34
1358,2022-09-20 00:00:00,16.86,35.48,5.42,2.57,5.3,3.37,12.1,0.29,38.61
1359,2022-09-21 00:00:00,13.75,30.75,5.43,2.55,5.31,2.96,12.29,0.21,30.83
1360,2022-09-22 00:00:00,22.87,45.25,5.42,2.55,5.3,3.32,12.03,0.22,38.25
1361,2022-09-23 00:00:00,29.07,51.94,5.42,2.57,5.3,3.64,12.24,0.38,35.49
1362,2022-09-24 00:00:00,36.5,60.36,5.44,2.54,5.31,3.44,12.06,0.4,31.85
1363,2022-09-25 00:00:00,24.79,39.35,5.43,2.56,5.32,3.13,11.94,0.16,27.05
1364,2022-09-26 00:00:00,21.69,36.25,5.44,2.57,5.32,3.25,12.29,0.22,27.78
1365,2022-09-27 00:00:00,37.83,61.99,5.46,2.55,5.32,3.63,12.35,0.32,31.27
1366,2022-09-28 00:00:00,34.2,54.5,5.42,2.56,5.29,3.35,11.71,0.22,35.36
1367,2022-09-29 00:00:00,38.35,65.72,5.42,2.54,5.29,4.28,13.45,0.4,29.52
1368,2022-09-30 00:00:00,35.52,67.74,5.43,2.54,5.29,3.93,12.57,0.44,33.88
1369,2022-10-01 00:00:00,42.25,86.91,5.4,2.58,5.28,3.1,11.01,0.59,66.84
1370,2022-10-02 00:00:00,47.99,92.53,5.42,2.53,5.29,3.13,10.78,0.57,73.14
1371,2022-10-03 00:00:00,10.7,18.36,5.42,2.57,5.3,3.5,11.0,0.24,54.53
1372,2022-10-04 00:00:00,12.02,26.17,5.41,2.62,5.31,3.33,10.64,0.24,70.33
1373,2022-10-05 00:00:00,14.36,35.84,5.42,2.57,5.3,3.14,11.36,0.31,44.08
1374,2022-10-06 00:00:00,13.6,24.75,5.4,2.57,5.29,2.61,11.32,0.15,26.01
1375,2022-10-07 00:00:00,13.68,25.54,5.47,2.52,5.32,2.67,11.73,0.19,27.7
1376,2022-10-08 00:00:00,15.95,25.65,5.43,2.58,5.31,2.49,11.83,0.13,35.25
1377,2022-10-09 00:00:00,18.36,28.14,5.41,2.54,5.28,2.57,11.91,0.2,24.82
1378,2022-10-10 00:00:00,21.66,35.59,5.44,2.57,5.32,2.47,12.02,0.26,25.87
1379,2022-10-11 00:00:00,19.51,37.33,5.44,2.55,5.3,3.08,12.11,0.43,22.47
1380,2022-10-12 00:00:00,19.22,32.01,5.43,2.56,5.31,3.16,12.06,0.43,21.3
1381,2022-10-13 00:00:00,23.67,42.95,5.47,2.52,5.31,3.39,11.63,0.51,23.6
1382,2022-10-14 00:00:00,27.1,52.49,5.43,2.55,5.3,3.04,11.81,0.51,24.62
1383,2022-10-15 00:00:00,48.62,93.1,5.44,2.57,5.31,3.44,11.53,0.57,24.69
1384,2022-10-16 00:00:00,51.23,110.73,5.44,2.55,5.32,3.7,11.5,0.52,22.55
1385,2022-10-17 00:00:00,45.29,82.87,5.43,2.62,5.33,3.64,11.49,0.52,23.61
1386,2022-10-18 00:00:00,54.79,109.03,5.45,2.57,5.32,3.47,11.37,0.57,22.42
1387,2022-10-19 00:00:00,49.37,87.81,5.44,2.57,5.33,3.61,11.5,0.49,24.4
1388,2022-10-20 00:00:00,42.19,82.35,5.45,2.53,5.32,3.61,11.59,0.4,22.36
1389,2022-10-21 00:00:00,45.31,73.48,5.43,2.58,5.32,3.46,11.42,0.46,22.31
1390,2022-10-22 00:00:00,46.4,88.93,5.44,2.57,5.33,3.6,11.42,0.5,21.43
1391,2022-10-23 00:00:00,45.67,80.82,5.43,2.53,5.29,3.65,11.11,0.3,20.39
1392,2022-10-24 00:00:00,24.09,35.14,5.45,2.54,5.3,3.81,10.92,0.1,20.74
1393,2022-10-25 00:00:00,58.83,82.73,5.43,2.56,5.31,4.75,11.43,0.06,23.17
1394,2022-10-26 00:00:00,80.34,104.96,5.43,2.54,5.3,4.54,11.14,0.52,18.05
1395,2022-10-27 00:00:00,71.83,102.09,5.46,2.48,5.29,4.66,11.29,0.65,21.09
1396,2022-10-28 00:00:00,57.36,82.61,5.46,2.52,5.31,4.57,11.32,0.63,20.47
1397,2022-10-29 00:00:00,49.41,82.76,5.44,2.57,5.31,4.25,11.6,0.66,20.98
1398,2022-10-30 00:00:00,51.43,91.84,5.43,2.56,5.3,3.96,11.46,0.52,21.34
1399,2022-10-31 00:00:00,40.91,71.91,5.43,2.56,5.3,3.75,11.44,0.45,20.58
1400,2022-11-01 00:00:00,47.61,91.09,5.46,2.55,5.33,4.03,11.73,0.51,21.95
1401,2022-11-02 00:00:00,45.85,77.01,5.45,2.55,5.32,4.45,11.48,0.47,21.4
1402,2022-11-03 00:00:00,38.78,62.02,5.43,2.55,5.3,4.28,11.55,0.38,21.53
1403,2022-11-04 00:00:00,46.62,70.42,5.45,2.57,5.32,4.41,11.63,0.43,22.48
1404,2022-11-05 00:00:00,49.15,73.28,5.46,2.55,5.32,4.65,11.55,0.47,21.67
1405,2022-11-06 00:00:00,45.13,77.77,5.46,2.57,5.33,4.29,11.46,0.48,20.94
1406,2022-11-07 00:00:00,,94.72,5.49,2.59,5.35,4.67,11.36,0.53,21.73
1407,2022-11-08 00:00:00,,138.02,5.42,2.59,5.31,5.21,11.56,0.61,23.39
1408,2022-11-09 00:00:00,50.5,102.29,5.48,2.56,5.33,5.46,11.44,0.5,22.9
1409,2022-11-10 00:00:00,61.32,119.37,5.44,2.55,5.31,5.78,12.04,0.56,23.28
1410,2022-11-11 00:00:00,70.33,151.54,5.44,2.59,5.33,5.7,11.87,0.65,21.97
1411,2022-11-12 00:00:00,67.1,133.41,5.45,2.57,5.32,5.82,12.09,0.61,21.63
1412,2022-11-13 00:00:00,75.1,130.75,5.44,2.56,5.31,6.08,11.62,0.58,23.39
1413,2022-11-14 00:00:00,63.69,111.53,5.47,2.51,5.31,6.28,12.1,0.63,22.42
1414,2022-11-15 00:00:00,65.11,108.76,5.46,2.53,5.32,6.76,11.82,0.58,23.03
1415,2022-11-16 00:00:00,69.39,112.15,5.44,2.58,5.31,6.84,12.11,0.63,23.18
1416,2022-11-17 00:00:00,77.53,123.72,5.44,2.58,5.32,6.7,12.19,0.75,23.07
1417,2022-11-18 00:00:00,61.62,106.54,5.44,2.56,5.31,6.94,12.3,0.62,24.44
1418,2022-11-19 00:00:00,71.76,178.8,5.47,2.5,5.31,7.54,12.54,0.7,25.06
1419,2022-11-20 00:00:00,70.85,148.59,5.46,2.51,5.3,9.22,12.41,0.63,24.2
1420,2022-11-21 00:00:00,68.43,152.88,5.45,2.55,5.32,9.05,12.23,0.7,23.49
1421,2022-11-22 00:00:00,82.89,158.34,5.47,2.53,5.31,9.45,12.16,0.79,24.98
1422,2022-11-23 00:00:00,66.04,148.97,5.45,2.51,5.3,8.77,12.25,0.67,24.17
1423,2022-11-24 00:00:00,,123.23,5.45,2.58,5.33,8.92,12.45,0.64,25.75
1424,2022-11-25 00:00:00,81.07,123.28,5.43,2.55,5.29,9.62,12.66,0.7,25.4
1425,2022-11-26 00:00:00,67.67,111.18,5.44,2.57,5.32,9.37,12.51,0.65,24.51
1426,2022-11-27 00:00:00,,117.28,5.44,2.53,5.31,9.86,12.54,0.6,23.99
1427,2022-11-28 00:00:00,65.05,113.01,5.42,2.6,5.33,10.46,12.57,0.62,24.94
